Time,Channel A,Channel B
(us),(mV),(mV)

88.51610969,15.43015766,-168.44689941
88.52010969,-5.01724291,-199.27059937
88.52410969,-25.95293999,-224.66198730
88.52810969,-46.59566116,-244.39219666
88.53210969,-65.76128387,-263.13055420
88.53610969,-83.05917358,-272.75915527
88.54010969,-98.88607025,-277.19961548
88.54410969,-112.15551758,-277.68789673
88.54810969,-122.47077179,-267.08270264
88.55210969,-130.53376770,-253.76139832
88.55610969,-135.34959412,-233.54287720
88.56010969,-138.00469971,-206.91548157
88.56410969,-136.52760315,-176.09179688
88.56810969,-132.01086426,-142.79609680
88.57210969,-124.24085236,-104.32751465
88.57610969,-114.02325439,-64.11938477
88.58010969,-100.85146332,-23.68236160
88.58410969,-85.12222290,19.97436333
88.58810969,-68.51405334,58.93124008
88.59210969,-49.34232330,97.64396667
88.59610969,-28.80336952,135.62425232
88.60010969,-7.96533060,167.19563293
88.60410969,13.36710739,200.23193359
88.60810969,33.80840302,225.39443970
88.61210969,53.56608582,247.33724976
88.61610969,73.12844849,262.62701416
88.62010969,89.54130554,271.50790405
88.62410969,104.37940216,271.99621582
88.62810969,117.16056061,272.49975586
88.63210969,127.67723846,259.42257690
88.63610969,135.63645935,244.37693787
88.64010969,140.15930176,221.68643188
88.64410969,141.63639832,196.29504395
88.64810969,139.56724548,166.69207764
88.65210968,135.14816284,133.16751099
88.65610968,126.30390167,92.71522522
88.66010968,116.37318420,54.24664688
88.66410968,103.29904938,14.05377197
88.66810968,87.57591248,-27.63450813
88.67210968,69.97894287,-73.00026703
88.67610968,51.40537643,-107.28781128
88.68010968,30.36591530,-147.23654175
88.68410968,9.23490143,-180.27282715
88.68810968,-11.30405521,-208.88392639
88.69210968,-31.94677544,-233.78703308
88.69610968,-51.80211639,-253.51725769
88.70010968,-71.36447906,-267.08270264
88.70410968,-87.77733612,-276.69604492
88.70810968,-102.62154388,-276.20776367
88.71210968,-115.78722382,-273.73574829
88.71610968,-125.42497253,-262.39813232
88.72010968,-133.09121704,-245.38406372
88.72410968,-137.02198792,-224.41784668
88.72810968,-137.11965942,-194.58599854
88.73210968,-135.64256287,-164.49475098
88.73610968,-130.33845520,-129.47476196
88.74010968,-121.29276276,-91.25034332
88.74410968,-110.38544464,-51.05746078
88.74810968,-96.71926117,-5.92059040
88.75210968,-80.69703674,31.80028343
88.75610968,-62.71553421,73.73271179
88.76010968,-43.54380798,109.97344208
88.76410968,-23.29783058,148.70143127
88.76810968,-3.05185103,178.77742004
88.77210968,19.16562271,210.10466003
88.77610968,39.41160202,234.51947021
88.78010968,59.36460114,252.52540588
88.78410968,77.25455475,267.31161499
88.78810968,95.24215698,272.98806763
88.79210968,109.20132446,271.99621582
88.79610968,121.09134674,268.79174805
88.80010968,131.01596069,256.70642090
88.80410968,137.90093994,238.70051575
88.80810968,141.04434204,215.03340149
88.81210968,140.84901428,186.66644287
88.81610968,138.48687744,153.63017273
88.82010968,132.39540100,120.33447266
88.82410968,123.25205231,81.13345337
88.82810968,112.63771057,40.19287491
88.83210968,98.09259796,-1.48014760
88.83610968,81.18533325,-43.16843033
88.84010968,63.78978729,-83.11714935
88.84410968,44.32508087,-121.34158325
88.84810968,23.58470345,-157.58232117
88.85210968,2.55134726,-188.42126465
88.85610968,-18.67732620,-216.04051208
88.86010968,-38.33735275,-240.45532227
88.86410968,-58.77864838,-260.42968750
88.86810968,-76.86391449,-271.76730347
88.87210968,-92.88613892,-277.93206787
88.87610968,-107.04061127,-276.45190430
88.88010968,-119.72411346,-270.04302979
88.88410968,-127.87865448,-258.70538330
88.88810968,-133.77484131,-237.98332214
88.89210968,-137.02198792,-215.53695679
88.89610968,-137.21731567,-187.91770935
88.90010968,-133.77484131,-153.15713501
88.90410968,-127.58567047,-117.38944244
88.90810968,-118.44233704,-77.68486023
88.91210968,-106.25323486,-36.25598526
88.91610968,-92.49549866,6.65303469
88.92010968,-75.58824158,43.88561630
88.92410968,-57.20999908,83.59018707
88.92810968,-37.45231628,125.76677704
88.93210968,-17.20633698,160.52735901
88.93610968,3.93078399,191.61044312
88.94010968,24.86647987,219.96214294
88.94410968,44.72182465,242.89678955
88.94810968,64.67481995,255.97398376
88.95210968,82.76009369,268.05929565
88.95610968,99.07528687,272.74389648
88.96010968,112.73536682,270.02774048
88.96410968,124.72914886,265.58731079
88.96810968,132.88368225,249.80924988
88.97210968,138.78596497,230.56732178
88.97610968,141.43496704,204.67236328
88.98010968,140.84901428,176.80897522
88.98410968,136.91824341,143.26913452
88.98810968,130.03326416,106.76899719
88.99210968,121.58573914,67.81212616
88.99610968,108.90224457,25.87969398
89.00010968,93.56974792,-15.04562378
89.00410968,77.15689850,-53.77360916
89.00810967,58.28424835,-94.95833588
89.01210967,38.62422562,-135.39535522
89.01610967,18.37824631,-169.42349243
89.02010967,-2.75276947,-200.75074768
89.02410967,-23.88988876,-226.38629150
89.02810967,-43.74523163,-246.36065674
89.03210967,-63.69822693,-260.91796875
89.03610967,-81.09378052,-273.73574829
89.04010967,-97.40897369,-277.19961548
89.04410967,-110.28778839,-277.19961548
89.04810967,-122.47077179,-266.83856201
89.05210967,-130.14312744,-254.50910950
89.05610967,-135.44723511,-232.81044006
89.06010967,-137.90702820,-204.93177795
89.06410967,-136.82669067,-176.82423401
89.06810967,-131.71179199,-139.34750366
89.07210967,-125.81560516,-105.54825592
89.07610967,-115.10360718,-63.14279556
89.08010967,-102.32246399,-23.92650986
89.08410967,-87.38669586,16.26636314
89.08810967,-69.98504639,58.44294357
89.09210967,-50.72175980,97.64396667
89.09610967,-30.96407890,137.85209656
89.10010967,-10.71809959,169.65237427
89.10410967,10.41291523,199.98779297
89.10810967,32.03833008,226.87458801
89.11210967,51.89367294,251.04524231
89.11610967,70.96163177,261.89456177
89.12010967,88.55860901,270.02774048
89.12410967,103.89110565,271.99621582
89.12810967,116.96523285,270.76019287
89.13210967,127.18283081,260.90270996
89.13610967,134.85519409,244.62109375
89.14010967,139.67100525,226.12687683
89.14410967,140.84901428,198.75178528
89.14810967,139.76866150,166.20378113
89.15210967,134.75143433,131.42794800
89.15610967,127.38425446,94.94307709
89.16010967,116.96523285,55.72679138
89.16410967,104.67848206,12.32947731
89.16810967,88.75392914,-29.60295296
89.17210967,71.26071930,-70.28412628
89.17610967,51.99133301,-109.01210785
89.18010967,32.43507385,-145.75637817
89.18410967,11.59703350,-178.30438232
89.18810967,-9.63774586,-207.15962219
89.19210967,-30.27436066,-235.26718140
89.19610967,-50.22736359,-254.00553894
89.20010967,-69.39909363,-267.81515503
89.20410967,-86.10492706,-275.71945190
89.20810967,-101.53507233,-274.97177124
89.21210967,-114.02325439,-273.73574829
89.21610967,-124.53993225,-263.63412476
89.22010967,-131.51646423,-246.62005615
89.22410967,-136.52760315,-220.96925354
89.22810967,-137.21731567,-196.06616211
89.23210967,-135.34959412,-164.25059509
89.23610967,-131.12582397,-129.96305847
89.24010967,-122.67220306,-88.53419495
89.24410967,-111.06906128,-50.06561279
89.24810967,-98.39167786,-8.14844131
89.25210967,-82.27179718,32.30384064
89.25610967,-65.16922760,74.22100830
89.26010967,-45.50920105,112.93373871
89.26410967,-24.97024345,148.45727539
89.26810967,-4.62050247,181.49357605
89.27210967,16.51051331,209.35696411
89.27610967,37.44620895,234.76362610
89.28010967,57.00857544,254.49385071
89.28410967,76.07653809,266.57916260
89.28810967,92.48939514,274.22406006
89.29210967,107.91955566,272.98806763
89.29610967,119.41893005,268.30346680
89.30010967,129.34963989,255.22627258
89.30410967,136.82057190,237.72392273
89.30810967,141.04434204,217.00184631
89.31210967,141.43496704,186.42230225
89.31610967,138.48687744,155.35446167
89.32010967,133.37809753,120.33447266
89.32410967,124.92446899,79.65330505
89.32810967,113.71807098,39.94872665
89.33210967,100.05798340,-1.73955488
89.33610967,83.54136658,-42.92428207
89.34010967,65.55986023,-83.11714935
89.34410967,46.58955383,-119.86144257
89.34810967,26.04449654,-158.08587646
89.35210967,4.91347980,-189.15370178
89.35610967,-16.02221680,-216.52880859
89.36010966,-36.27429962,-240.69946289
89.36410966,-56.42261887,-260.67382812
89.36810966,-74.11725616,-270.53131104
89.37210966,-90.53010559,-277.19961548
89.37610966,-106.05792236,-276.69604492
89.38010966,-118.14935303,-272.01147461
89.38410966,-127.68333435,-256.47753906
89.38810966,-134.26922607,-240.19592285
89.39210966,-137.80937195,-216.52880859
89.39610966,-137.31498718,-188.42126465
89.40010966,-134.46455383,-154.13372803
89.40410966,-128.37304688,-117.63359070
89.40810966,-119.22971344,-78.43256378
89.41210966,-106.94296265,-36.75954056
89.41610966,-93.47818756,7.14133072
89.42010966,-77.35831451,47.09005737
89.42410966,-58.68098831,87.78649139
89.42810966,-39.32004547,123.29476929
89.43210966,-19.46470642,159.55076599
89.43610966,1.76396978,192.09873962
89.44010966,22.80343056,219.22970581
89.44410966,43.53770447,242.40849304
89.44810966,63.39304352,257.69827271
89.45210966,81.08768463,268.30346680
89.45610966,97.01223755,272.98806763
89.46010966,110.86764526,271.01962280
89.46410966,122.66609955,264.85485840
89.46810966,132.10241699,250.05339050
89.47210966,138.48687744,228.11058044
89.47610966,141.63639832,206.90022278
89.48010966,140.84901428,175.08468628
89.48410966,137.80328369,143.26913452
89.48810966,130.62533569,106.76899719
89.49210966,121.58573914,67.81212616
89.49610966,109.68962097,28.35169220
89.50010966,94.94307709,-15.28977203
89.50410966,78.72554779,-54.01775742
89.50810966,60.54261780,-96.92678070
89.51210966,41.18167877,-135.63951111
89.51610966,19.75157928,-166.70733643
89.52010966,-0.88503677,-197.54631042
89.52410966,-21.33243752,-226.88984680
89.52810966,-42.36579514,-246.11650085
89.53210966,-61.33610153,-263.38998413
89.53610966,-78.93306732,-275.96362305
89.54010966,-95.05294800,-276.94021606
89.54410966,-109.40275574,-273.73574829
89.54810966,-120.70680237,-266.83856201
89.55210966,-128.95899963,-252.52540588
89.55610966,-134.65986633,-231.07087708
89.56010966,-137.11965942,-204.19932556
89.56410966,-136.52760315,-176.82423401
89.56810966,-132.20617676,-140.32409668
89.57210966,-125.62028503,-104.57166290
89.57610966,-115.68955994,-66.10308838
89.58010966,-103.30515289,-25.16250992
89.58410966,-88.95535278,17.99066162
89.58810966,-71.75511932,58.44294357
89.59210966,-53.07779312,99.36826324
89.59610966,-33.12479019,137.10440063
89.60010966,-12.97646999,169.40823364
89.60410966,8.64894581,203.43637085
89.60810966,29.48698425,227.60702515
89.61210966,49.63530350,247.82554626
89.61610966,68.20886993,262.13870239
89.62010966,86.39179230,271.01962280
89.62410966,101.92572021,274.71234131
89.62810966,115.39048004,269.78359985
89.63210966,125.80950165,260.90270996
89.63610966,133.97015381,246.60479736
89.64010966,139.27426147,225.63858032
89.64410966,141.43496704,197.02749634
89.64810966,139.76866150,164.47949219
89.65210966,135.93553162,135.38009644
89.65610966,127.97020721,94.19537354
89.66010966,117.94793701,52.76649857
89.66410966,105.36210632,12.32947731
89.66810966,89.63896179,-27.37510109
89.67210966,73.12844849,-68.31568146
89.67610966,54.05438232,-109.74456024
89.68010966,33.90606308,-147.72483826
89.68410966,13.36710739,-178.79267883
89.68810966,-7.17795324,-209.87577820
89.69210966,-27.52159119,-236.74732971
89.69610966,-47.37693024,-253.76139832
89.70010966,-66.24958038,-267.32687378
89.70410966,-84.43251038,-275.71945190
89.70810966,-98.98372650,-275.96362305
89.71210965,-112.64381409,-272.25561523
89.71610965,-122.86751556,-262.64227295
89.72010965,-131.41880798,-245.62820435
89.72410965,-135.25193787,-223.92955017
89.72810965,-137.21731567,-196.06616211
89.73210965,-135.64256287,-164.49475098
89.73610965,-131.41880798,-131.70262146
89.74010965,-123.25814819,-91.73863220
89.74410965,-113.13821411,-50.56916428
89.74810965,-99.77110291,-10.11688614
89.75210965,-83.94421387,31.31198692
89.75610965,-66.34723663,72.49671173
89.76010965,-47.87133408,109.48514557
89.76410965,-27.62535477,144.74926758
89.76810965,-6.88497543,179.52513123
89.77210965,13.95306206,209.11280823
89.77610965,34.79109955,232.04747009
89.78010965,54.74410248,253.01368713
89.78410965,73.51908875,264.35131836
89.78810965,90.52400208,272.98806763
89.79210965,105.66118622,274.22406006
89.79610965,118.63154602,269.53945923
89.80010965,128.75758362,258.69012451
89.80410965,135.93553162,239.20407104
89.80810965,139.46958923,213.55325317
89.81210965,140.75137329,186.17814636
89.81610965,139.07894897,155.84275818
89.82010965,133.97015381,120.09033203
89.82410965,125.51652527,81.37760162
89.82810965,113.91339111,40.92531586
89.83210965,100.84535980,0.00000000
89.83610965,85.51286316,-43.16843033
89.84010965,68.01354980,-81.39286041
89.84410965,48.55494690,-120.34973145
89.84810965,28.00988770,-158.08587646
89.85210965,6.97653103,-188.42126465
89.85610965,-13.76384830,-218.25311279
89.86010965,-33.91217041,-241.93545532
89.86410965,-54.06048584,-258.44598389
89.86810965,-72.24951935,-272.75915527
89.87210965,-89.44975281,-277.44375610
89.87610965,-103.79955292,-275.96362305
89.88010965,-117.06900024,-270.04302979
89.88410965,-126.10858154,-259.43783569
89.88810965,-133.67716980,-239.21932983
89.89210965,-136.72291565,-216.28466797
89.89610965,-137.60795593,-185.94926453
89.90010965,-134.46455383,-154.88142395
89.90410965,-128.66603088,-116.41284943
89.90810965,-119.72411346,-76.20471191
89.91210965,-108.51771545,-36.75954056
89.91610965,-95.05294800,2.45673990
89.92010965,-78.43867493,44.12976456
89.92410965,-60.64638138,84.82618713
89.92810965,-40.20508575,126.49921417
89.93210965,-20.44739914,160.78675842
89.93610965,0.19531846,189.38259888
89.94010965,21.22867584,218.48199463
89.94410965,41.87139511,239.44821167
89.94810965,61.72673798,255.47044373
89.95210965,78.82930756,268.79174805
89.95610965,95.14450073,273.47634888
89.96010965,109.49430847,272.74389648
89.96410965,121.38431549,262.13870239
89.96810965,131.01596069,249.06153870
89.97210965,137.40653992,231.80332947
89.97610965,141.14199829,206.65606689
89.98010965,140.94667053,178.77742004
89.98410965,137.99858093,143.26913452
89.98810965,131.21737671,108.49329376
89.99210965,122.17169189,68.54457092
89.99610965,111.45969391,27.86339569
90.00010965,96.22486115,-14.55732822
90.00410965,80.49562073,-56.73390579
90.00810965,62.31269073,-94.69892883
90.01210965,42.65266800,-132.43505859
90.01610965,22.01605225,-168.93519592
90.02010965,0.98269600,-201.72734070
90.02410965,-19.46470642,-227.13398743
90.02810965,-40.20508575,-247.59664917
90.03210965,-59.76134491,-264.87011719
90.03610965,-77.45597839,-273.24746704
90.04010965,-93.18521881,-274.72760010
90.04410965,-107.33969879,-277.68789673
90.04810965,-119.72411346,-267.08270264
90.05210965,-128.37304688,-251.30464172
90.05610965,-134.75752258,-232.06272888
90.06010965,-136.92434692,-207.89207458
90.06410965,-136.62525940,-176.58009338
90.06810964,-132.69447327,-142.04840088
90.07210964,-126.60298157,-103.82395935
90.07610964,-116.67226410,-64.86708832
90.08010964,-105.07522583,-24.41480637
90.08410964,-90.72542572,18.23480797
90.08810964,-73.42752838,59.17538834
90.09210964,-54.84786224,99.12411499
90.09610964,-35.58458328,132.41979980
90.10010964,-14.74654388,171.88023376
90.10410964,5.49943542,202.21562195
90.10810964,27.02719116,228.11058044
90.11210964,47.07785034,248.08494568
90.11610964,66.93319702,261.14685059
90.12010964,84.23108673,271.75204468
90.12410964,100.44861603,275.44479370
90.12810964,113.71807098,270.02774048
90.13210964,124.53382111,260.65856934
90.13610964,133.18276978,247.82554626
90.14010964,138.88362122,221.94584656
90.14410964,140.94667053,196.78334045
90.14810964,140.45228577,166.69207764
90.15210964,135.73411560,130.69551086
90.15610964,129.44729614,93.70707703
90.16010964,118.83296967,53.25479507
90.16410964,106.44856262,11.58177376
90.16810964,91.70201874,-27.63450813
90.17210964,74.50178528,-67.82738495
90.17610964,55.14084244,-109.25626373
90.18010964,36.26819611,-146.48883057
90.18410964,15.43015766,-180.51698303
90.18810964,-5.21256161,-208.63977051
90.19210964,-26.24591827,-233.05458069
90.19610964,-46.19892120,-254.50910950
90.20010964,-65.16922760,-268.07455444
90.20410964,-83.25448608,-273.24746704
90.20810964,-98.78841400,-275.21591187
90.21210964,-111.75877380,-273.24746704
90.21610964,-122.27545929,-263.38998413
90.22010964,-129.45341492,-244.39219666
90.22410964,-134.95893860,-224.90614319
90.22810964,-136.52760315,-197.79045105
90.23210964,-135.15426636,-165.97489929
90.23610964,-130.53376770,-128.74232483
90.24010964,-124.24085236,-90.01434326
90.24410964,-114.21857452,-51.78990555
90.24810964,-101.04677582,-10.36103344
90.25210964,-85.61663055,30.32013702
90.25610964,-68.51405334,72.00842285
90.26010964,-49.24466705,113.92559052
90.26410964,-29.38932419,147.70956421
90.26810964,-9.14334583,179.28097534
90.27210964,11.40171528,207.87681580
90.27610964,32.53273010,233.03932190
90.28010964,52.29041290,250.54170227
90.28410964,71.84667206,266.33502197
90.28810964,89.24222565,271.50790405
90.29210964,104.18408203,270.76019287
90.29610964,116.86757660,267.55575562
90.30010964,127.18283081,256.46228027
90.30410964,135.05050659,236.73207092
90.30810964,140.35462952,217.00184631
90.31210964,140.84901428,188.14659119
90.31610964,139.27426147,155.35446167
90.32010964,134.36077881,119.60203552
90.32410964,126.79219818,81.13345337
90.32810964,116.17785645,38.20917130
90.33210964,102.90840912,-3.46385050
90.33610964,87.47824860,-42.17657852
90.34010964,69.78362274,-84.09374237
90.34410964,50.81331635,-121.58573151
90.34810964,30.66499710,-157.84172058
90.35210964,9.82695961,-187.91770935
90.35610964,-11.50547791,-218.00895691
90.36010964,-31.55613899,-239.70762634
90.36410964,-51.21005630,-258.94952393
90.36810964,-70.67476654,-271.27902222
90.37210964,-87.77733612,-274.97177124
90.37610964,-102.42011261,-275.96362305
90.38010964,-115.20126343,-271.52316284
90.38410964,-124.83290863,-259.19366455
90.38810964,-132.30384827,-239.70762634
90.39210964,-136.82669067,-216.28466797
90.39610964,-136.82669067,-187.91770935
90.40010964,-134.95893860,-154.88142395
90.40410964,-128.95899963,-118.13714600
90.40810964,-121.19509888,-78.43256378
90.41210964,-110.38544464,-36.50013351
90.41610964,-96.71926117,4.92873907
90.42010963,-80.50172424,43.64146805
90.42410963,-61.92815781,86.06218719
90.42810963,-43.15317154,119.84618378
90.43210963,-22.41279221,159.04721069
90.43610963,-2.45979190,189.13844299
90.44010963,18.86654091,217.99369812
90.44410963,39.50926208,242.40849304
90.44810963,59.07162476,255.47044373
90.45210963,77.35221100,267.79989624
90.45610963,94.25946808,273.72048950
90.46010963,108.31629181,274.22406006
90.46410963,120.49928284,262.87115479
90.46810963,130.03326416,251.04524231
90.47210963,136.71681213,232.79518127
90.47610963,140.06164551,207.14436340
90.48010963,141.04434204,177.29727173
90.48410963,138.09625244,142.53669739
90.48810963,132.10241699,108.75270081
90.49210963,123.25205231,66.82027435
90.49610963,112.05175781,28.10754395
90.50010963,97.99493408,-15.54918003
90.50410963,81.77739716,-58.45820236
90.50810963,64.18041992,-96.68263245
90.51210963,44.12976456,-134.64765930
90.51610963,24.17676163,-168.93519592
90.52010963,3.72936177,-201.48320007
90.52410963,-17.10867500,-225.16554260
90.52810963,-37.84294891,-247.35250854
90.53210963,-57.69829559,-260.91796875
90.53610963,-75.19760132,-272.01147461
90.54010963,-91.80577850,-278.67974854
90.54410963,-105.96026611,-275.21591187
90.54810963,-118.05169678,-264.87011719
90.55210963,-127.48802185,-250.55696106
90.55610963,-133.87248230,-230.33843994
90.56010963,-137.02198792,-209.37222290
90.56410963,-136.62525940,-175.09994507
90.56810963,-133.67716980,-139.83580017
90.57210963,-126.79829407,-102.84736633
90.57610963,-118.24701691,-64.86708832
90.58010963,-106.05792236,-24.41480637
90.58410963,-92.20251465,17.01406860
90.58810963,-75.19760132,57.93938828
90.59210963,-57.30765533,97.88811493
90.59610963,-37.74529266,135.62425232
90.60010963,-17.20633698,169.91178894
90.60410963,3.33872485,199.98779297
90.60810963,24.66505814,225.88273621
90.61210963,45.01480103,247.82554626
90.61610963,64.37574005,263.37472534
90.62010963,81.97270966,271.01962280
90.62410963,98.19024658,271.75204468
90.62810963,112.63771057,271.01962280
90.63210963,123.64879608,259.66671753
90.63610963,132.39540100,245.12464905
90.64010963,138.19390869,223.41073608
90.64410963,140.25695801,198.75178528
90.64810963,139.56724548,167.19563293
90.65210963,136.52149963,132.90809631
90.65610963,130.03326416,93.20352173
90.66010963,120.10864258,55.48264313
90.66410963,107.82189178,15.03036499
90.66810963,92.97769165,-29.11465645
90.67210963,76.17419434,-69.30753326
90.67610963,58.38190842,-107.28781128
90.68010963,38.13592911,-145.25282288
90.68410963,17.78618622,-178.54853821
90.68810963,-3.83922863,-209.12806702
90.69210963,-24.47584534,-236.01487732
90.69610963,-44.42884445,-254.50910950
90.70010963,-63.10617447,-267.57101440
90.70410963,-80.89846802,-277.19961548
90.70810963,-96.42627716,-278.17620850
90.71210963,-110.67842865,-273.00332642
90.71610963,-121.68950653,-262.15396118
90.72010963,-130.03936768,-246.11650085
90.72410963,-134.86129761,-223.68539429
90.72810963,-137.51028442,-200.24719238
90.73210963,-136.03930664,-164.25059509
90.73610963,-131.02206421,-128.98646545
90.74010963,-124.73525238,-90.51789856
90.74410963,-114.60921478,-51.30160904
90.74810963,-101.93181610,-11.10873699
90.75210963,-87.08761597,32.04442978
90.75610963,-69.88739014,71.01657104
90.76010963,-51.41147995,111.69773865
90.76410963,-31.75145531,147.22128296
90.76810963,-11.40781879,179.76927185
90.77210963,9.82695961,207.63265991
90.77610962,30.36591530,234.76362610
90.78010962,50.91097641,254.73799133
90.78410962,69.78362274,263.86300659
90.78810962,87.17916870,272.74389648
90.79210962,102.21869659,273.97991943
90.79610962,116.17785645,268.30346680
90.80010962,126.40156555,256.95056152
90.80410962,134.55610657,240.44006348
90.80810962,139.07894897,216.75770569
90.81210962,141.14199829,185.20155334
90.81610962,139.27426147,157.82646179
90.82010962,135.14816284,120.57862091
90.82410962,127.67723846,80.87404633
90.82810962,117.35587311,42.64961243
90.83210962,104.58082581,-0.99185151
90.83610962,88.55860901,-40.94057465
90.84010962,72.04199219,-83.60544586
90.84410962,52.08899307,-121.82987976
90.84810962,33.21634293,-158.08587646
90.85210962,12.38441086,-188.42126465
90.85610962,-8.65504932,-216.28466797
90.86010962,-28.99868774,-238.97517395
90.86410962,-49.73906708,-258.70538330
90.86810962,-68.41638947,-271.52316284
90.87210962,-86.20257568,-277.44375610
90.87610962,-101.24210358,-276.20776367
90.88010962,-113.43119049,-271.76730347
90.88410962,-124.04552460,-258.44598389
90.88810962,-131.51646423,-241.18775940
90.89210962,-135.74023438,-217.52066040
90.89610962,-136.72291565,-186.68170166
90.90010962,-134.56221008,-153.88957214
90.90410962,-129.94171143,-116.90114594
90.90810962,-121.68950653,-79.40915680
90.91210962,-111.46580505,-39.21628189
90.91610962,-97.21365356,2.21259189
90.92010962,-81.97881317,43.39731979
90.92410962,-64.58326721,87.54234314
90.92810962,-45.41154480,123.29476929
90.93210962,-24.67116165,160.28320312
90.93610962,-4.62050247,191.36630249
90.94010962,16.51051331,218.98554993
90.94410962,36.46351624,240.68420410
90.94810962,56.70949554,255.97398376
90.95210962,75.77745819,269.28005981
90.95610962,92.68470764,274.22406006
90.96010962,107.03451538,271.50790405
90.96410962,119.41893005,263.86300659
90.96810962,128.85525513,252.02183533
90.97210962,135.63645935,232.53576660
90.97610962,139.67100525,208.38037109
90.98010962,140.65370178,178.53327942
90.98410962,137.99858093,143.02499390
90.98810962,132.20008850,106.52484894
90.99210962,124.33240509,68.05627441
90.99610962,112.73536682,26.62739754
91.00010962,99.07528687,-15.28977203
91.00410962,82.95540619,-54.75020218
91.00810962,65.55986023,-95.20248413
91.01210962,45.80217743,-134.90705872
91.01610962,25.45243645,-165.97489929
91.02010962,5.89617586,-199.02645874
91.02410962,-15.03952122,-224.90614319
91.02810962,-34.69954681,-245.38406372
91.03210962,-54.75020599,-264.36657715
91.03610962,-73.52519226,-274.97177124
91.04010962,-90.33479309,-278.42034912
91.04410962,-103.79955292,-275.71945190
91.04810962,-116.87368011,-266.35028076
91.05210962,-126.70064545,-254.75325012
91.05610962,-133.48185730,-231.33029175
91.06010962,-136.52760315,-205.43533325
91.06410962,-137.02198792,-175.34408569
91.06810962,-133.97625732,-143.52854919
91.07210962,-127.68333435,-104.57166290
91.07610962,-120.01708984,-65.59953308
91.08010962,-108.02331543,-23.92650986
91.08410962,-93.77117157,16.51051140
91.08810962,-77.35831451,55.97093964
91.09210962,-59.66368484,100.60426331
91.09610962,-39.22238541,139.33224487
91.10010962,-19.46470642,169.40823364
91.10410962,0.68361461,200.73548889
91.10810962,21.81463051,226.63043213
91.11210962,42.85409164,247.33724976
91.11610962,62.31269073,263.61886597
91.12010962,80.10498047,271.50790405
91.12410962,96.61549377,274.46820068
91.12810961,111.36203766,270.02774048
91.13210961,121.58573914,258.93426514
91.13610961,130.72297668,244.88050842
91.14010961,137.60185242,223.91429138
91.14410961,140.35462952,199.01119995
91.14810961,139.96398926,166.95149231
91.15210961,136.52149963,130.69551086
91.15610961,130.23468018,94.43952179
91.16010961,121.18899536,53.49894333
91.16410961,109.68962097,13.55021763
91.16810961,94.74776459,-29.35880470
91.17210961,78.33490753,-69.06338501
91.17610961,60.44495773,-108.50855255
91.18010961,40.39429855,-146.24468994
91.18410961,19.75157928,-178.79267883
91.18810961,-1.08645892,-208.39562988
91.19210961,-21.82073402,-232.06272888
91.19610961,-42.26813507,-252.52540588
91.20010961,-61.14077759,-267.81515503
91.20410961,-78.83541870,-274.48345947
91.20810961,-94.46089172,-277.68789673
91.21210961,-108.90834808,-271.76730347
91.21610961,-120.40772247,-262.88641357
91.22010961,-129.05667114,-246.62005615
91.22410961,-134.07391357,-223.42599487
91.22810961,-136.82669067,-196.55445862
91.23210961,-136.52760315,-163.50289917
91.23610961,-132.20617676,-130.46661377
91.24010961,-125.32120514,-92.48633575
91.24410961,-115.39659119,-51.05746078
91.24810961,-103.50657654,-10.86458874
91.25210961,-88.76002502,32.54798889
91.25610961,-71.16306305,69.29227448
91.26010961,-53.37687302,109.24099731
91.26410961,-33.12479019,148.94557190
91.26810961,-12.68349266,181.24942017
91.27210961,8.34986401,208.12095642
91.27610961,29.68230057,233.77177429
91.28010961,49.04324341,253.01368713
91.28410961,68.01354980,264.10714722
91.28810961,84.82314301,271.01962280
91.29210961,100.15564728,271.50790405
91.29610961,113.52274323,266.33502197
91.30010961,125.02211761,255.97398376
91.30410961,132.78602600,238.45635986
91.30810961,137.99858093,215.03340149
91.31210961,140.35462952,187.16999817
91.31610961,139.17662048,154.86616516
91.32010961,134.65376282,120.57862091
91.32410961,127.67723846,81.37760162
91.32810961,118.04559326,40.92531586
91.33210961,104.77614594,-0.99185151
91.33610961,90.02960205,-45.13687515
91.34010961,73.51908875,-83.60544586
91.34410961,54.35346603,-121.09743500
91.34810961,34.69343948,-156.36157227
91.35210961,14.34980202,-189.90141296
91.35610961,-6.78731632,-216.77296448
91.36010961,-27.72301292,-240.94360352
91.36410961,-47.67601776,-259.92611694
91.36810961,-66.24958038,-271.27902222
91.37210961,-84.13952637,-277.93206787
91.37610961,-98.98372650,-277.19961548
91.38010961,-112.15551758,-271.27902222
91.38410961,-123.55723572,-257.71353149
91.38810961,-130.63142395,-239.70762634
91.39210961,-135.25193787,-214.05680847
91.39610961,-137.11965942,-187.42941284
91.40010961,-135.54490662,-153.40127563
91.40410961,-130.24078369,-116.41284943
91.40810961,-123.16049957,-80.40100861
91.41210961,-112.93679810,-38.22443008
91.41610961,-99.37436676,3.93688750
91.42010961,-83.74889374,44.63331985
91.42410961,-66.54866028,85.07033539
91.42810961,-47.67601776,123.78306580
91.43210961,-27.22861481,159.30661011
91.43610961,-7.37327194,191.61044312
91.44010961,14.34980202,217.74955750
91.44410961,35.08407593,239.93650818
91.44810961,54.84176254,256.46228027
91.45210961,73.71440887,268.05929565
